Name;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales
NHL 17;MICROSOFT;2016;Sports;Electronic Arts;0,13;0,01;0;0,02;0,15
NHL 17;SONY;2016;Sports;Electronic Arts;0,13;0,04;0;0,04;0,2
Madden NFL 17;MICROSOFT;2016;Sports;Electronic Arts;0,06;0,01;0;0,01;0,08
Madden NFL 17;MICROSOFT;2016;Sports;Electronic Arts;0,72;0,02;0;0,09;0,82
Madden NFL 17;SONY;2016;Sports;Electronic Arts;0,05;0,01;0;0,01;0,08
Madden NFL 17;SONY;2016;Sports;Electronic Arts;0,92;0,08;0;0,23;1,23
FIFA 17;MICROSOFT;2016;Sports;Electronic Arts;0,03;0,13;0;0,01;0,18
FIFA 17;MICROSOFT;2016;Sports;Electronic Arts;0,17;1,26;0;0,1;1,53
FIFA 17;PC;2016;Sports;Electronic Arts;0;0,05;0;0;0,05
FIFA 17;SONY;2016;Sports;Electronic Arts;0,02;0,29;0,01;0,05;0,38
FIFA 17;SONY;2016;Sports;Electronic Arts;0,28;3,75;0,06;0,69;4,77
EA Sports UFC 2;MICROSOFT;2016;Sports;Electronic Arts;0,23;0,14;0;0,04;0,4
EA Sports UFC 2;SONY;2016;Sports;Electronic Arts;0,28;0,47;0;0,14;0,89
NHL 16;MICROSOFT;2015;Sports;Electronic Arts;0;0,02;0;0;0,02
NHL 16;MICROSOFT;2015;Sports;Electronic Arts;0,37;0,05;0;0,05;0,47
NHL 16;SONY;2015;Sports;Electronic Arts;0;0,03;0;0,01;0,04
NHL 16;SONY;2015;Sports;Electronic Arts;0,35;0,15;0;0,11;0,61
NBA Live 16;MICROSOFT;2015;Sports;Electronic Arts;0,08;0,01;0;0,01;0,1
NBA Live 16;SONY;2015;Sports;Electronic Arts;0,1;0,04;0;0,03;0,17
Madden NFL 16;MICROSOFT;2015;Sports;Electronic Arts;0,82;0,05;0;0,1;0,98
Madden NFL 16;MICROSOFT;2015;Sports;Electronic Arts;2,07;0,08;0;0,26;2,4
Madden NFL 16;SONY;2015;Sports;Electronic Arts;0,56;0,11;0;0,15;0,82
Madden NFL 16;SONY;2015;Sports;Electronic Arts;2,33;0,3;0;0,59;3,22
FIFA 16;MICROSOFT;2015;Sports;Electronic Arts;0,55;1,01;0;0,13;1,69
FIFA 16;MICROSOFT;2015;Sports;Electronic Arts;0,88;2,11;0;0,23;3,23
FIFA 16;PC;2015;Sports;Electronic Arts;0,04;0,13;0;0,01;0,18
FIFA 16;SONY;2015;Sports;Electronic Arts;0,4;1,98;0,05;0,42;2,85
FIFA 16;SONY;2015;Sports;Electronic Arts;1,11;6,06;0,06;1,26;8,49
NHL 15;MICROSOFT;2014;Sports;Electronic Arts;0,35;0,07;0;0,04;0,47
NHL 15;MICROSOFT;2014;Sports;Electronic Arts;0,31;0,06;0;0,03;0,4
NHL 15;SONY;2014;Sports;Electronic Arts;0,21;0,11;0;0,06;0,38
NHL 15;SONY;2014;Sports;Electronic Arts;0,3;0,18;0;0,1;0,58
NBA Live 15;MICROSOFT;2014;Sports;Electronic Arts;0,17;0,02;0;0,02;0,2
NBA Live 15;SONY;2014;Sports;Electronic Arts;0,15;0,04;0;0,04;0,23
Madden NFL 15;MICROSOFT;2014;Sports;Electronic Arts;1,76;0,09;0;0,17;2,02
Madden NFL 15;MICROSOFT;2014;Sports;Electronic Arts;1,3;0,09;0;0,12;1,51
Madden NFL 15;SONY;2014;Sports;Electronic Arts;1,07;0,15;0;0,19;1,41
Madden NFL 15;SONY;2014;Sports;Electronic Arts;1,53;0,25;0;0,25;2,03
FIFA 15;MICROSOFT;2014;Sports;Electronic Arts;0,78;2,02;0;0,3;3,11
FIFA 15;MICROSOFT;2014;Sports;Electronic Arts;0,6;1,41;0;0,14;2,15
FIFA 15;NINTENDO;2014;Sports;Electronic Arts;0,24;0,46;0;0,06;0,76
FIFA 15;PC;2014;Sports;Electronic Arts;0;0,27;0;0,03;0,3
FIFA 15;SONY;2014;Sports;Electronic Arts;0,57;3,14;0,04;1,07;4,82
FIFA 15;SONY;2014;Sports;Electronic Arts;0,79;4,29;0,05;1,47;6,59
EA Sports UFC;MICROSOFT;2014;Sports;Electronic Arts;0,3;0,12;0;0,04;0,46
EA Sports UFC;SONY;2014;Sports;Electronic Arts;0,46;0,4;0,01;0,17;1,04
2014 FIFA World Cup Brazil;MICROSOFT;2014;Sports;Electronic Arts;0,14;0,28;0;0,04;0,47
2014 FIFA World Cup Brazil;SONY;2014;Sports;Electronic Arts;0,15;0,39;0,01;0,16;0,71
Tiger Woods PGA Tour 14;MICROSOFT;2013;Sports;Electronic Arts;0,21;0,13;0;0,03;0,36
Tiger Woods PGA Tour 14;SONY;2013;Sports;Electronic Arts;0,16;0,15;0;0,07;0,39
NHL 14;MICROSOFT;2013;Sports;Electronic Arts;0,4;0,1;0;0,04;0,54
NHL 14;SONY;2013;Sports;Electronic Arts;0,28;0,19;0;0,09;0,57
NCAA Football 14;MICROSOFT;2013;Sports;Electronic Arts;1,01;0;0;0,06;1,07
NCAA Football 14;SONY;2013;Sports;Electronic Arts;0,75;0;0;0,06;0,8
NBA Live 14;MICROSOFT;2013;Sports;Electronic Arts;0,16;0,02;0;0,01;0,19
NBA Live 14;SONY;2013;Sports;Electronic Arts;0,14;0,05;0;0,03;0,22
Madden NFL 25;MICROSOFT;2013;Sports;Electronic Arts;1,97;0,07;0;0,13;2,18
Madden NFL 25;MICROSOFT;2013;Sports;Electronic Arts;0,67;0,05;0;0,05;0,77
Madden NFL 25;SONY;2013;Sports;Electronic Arts;1,59;0,03;0;0,15;1,77
Madden NFL 25;SONY;2013;Sports;Electronic Arts;0,62;0,13;0;0,07;0,82
FIFA 14;MICROSOFT;2013;Sports;Electronic Arts;0,92;2,93;0,01;0,46;4,31
FIFA 14;MICROSOFT;2013;Sports;Electronic Arts;0,41;0,66;0;0,12;1,19
FIFA 14;NINTENDO;2013;Sports;Electronic Arts;0;0,38;0;0,05;0,43
FIFA 14;PC;2013;Sports;Electronic Arts;0,01;0,36;0;0,06;0,43
FIFA 14;SONY;2013;Sports;Electronic Arts;0,78;4,32;0,07;1,73;6,9
FIFA 14;SONY;2013;Sports;Electronic Arts;0,61;1,85;0,11;0,33;2,9
Tiger Woods PGA Tour 13;MICROSOFT;2012;Sports;Electronic Arts;0,29;0,18;0;0,04;0,51
Tiger Woods PGA Tour 13;SONY;2012;Sports;Electronic Arts;0,24;0,22;0;0,09;0,55
SSX;MICROSOFT;2012;Sports;Electronic Arts;0,38;0,28;0;0,06;0,72
SSX;SONY;2012;Sports;Electronic Arts;0,35;0,42;0,02;0,14;0,93
NHL 13;MICROSOFT;2012;Sports;Electronic Arts;0,51;0,11;0;0,05;0,67
NHL 13;SONY;2012;Sports;Electronic Arts;0,33;0,22;0;0,1;0,65
Madden NFL 13;MICROSOFT;2012;Sports;Electronic Arts;2,53;0,16;0;0,17;2,86
Madden NFL 13;NINTENDO;2012;Sports;Electronic Arts;0,51;0;0;0,03;0,54
Madden NFL 13;NINTENDO;2012;Sports;Electronic Arts;0,22;0;0;0,02;0,24
Madden NFL 13;SONY;2012;Sports;Electronic Arts;2,11;0,23;0;0,22;2,56
Madden NFL 13;SONY;2012;Sports;Electronic Arts;0;0,01;0;0;0,01
Grand Slam Tennis 2;MICROSOFT;2012;Sports;Electronic Arts;0,1;0,07;0;0,02;0,19
Grand Slam Tennis 2;SONY;2012;Sports;Electronic Arts;0,09;0,11;0;0,04;0,24
FIFA Street;MICROSOFT;2012;Sports;Electronic Arts;0,17;0,65;0;0,1;0,92
FIFA Street;SONY;2012;Sports;Electronic Arts;0,11;0,92;0;0,25;1,29
Tiger Woods PGA Tour 12: The Masters;MICROSOFT;2011;Sports;Electronic Arts;0,4;0,17;0;0,05;0,63
Tiger Woods PGA Tour 12: The Masters;NINTENDO;2011;Sports;Electronic Arts;0,21;0,13;0;0,03;0,37
Tiger Woods PGA Tour 12: The Masters;SONY;2011;Sports;Electronic Arts;0,52;0,26;0;0,12;0,9
NHL 12;MICROSOFT;2011;Sports;Electronic Arts;0,55;0,1;0;0,05;0,7
NHL 12;SONY;2011;Sports;Electronic Arts;0,36;0,16;0;0,07;0,59
NCAA Football 12;MICROSOFT;2011;Sports;Electronic Arts;0,94;0;0;0,06;0,99
NCAA Football 12;SONY;2011;Sports;Electronic Arts;0,78;0;0;0,05;0,83
Madden NFL 12;MICROSOFT;2011;Sports;Electronic Arts;2,42;0,11;0;0,16;2,69
Madden NFL 12;NINTENDO;2011;Sports;Electronic Arts;0,43;0;0;0,03;0,46
Madden NFL 12;SONY;2011;Sports;Electronic Arts;1,93;0,15;0;0,17;2,25
FIFA Manager 12;PC;2011;Sports;Electronic Arts;0;0,03;0;0,01;0,05
FIFA 12;MICROSOFT;2011;Sports;Electronic Arts;0,84;2,79;0,02;0,53;4,19
FIFA 12;NINTENDO;2011;Sports;Electronic Arts;0,16;0,52;0;0,11;0,79
FIFA 12;PC;2011;Sports;Electronic Arts;0,04;0,33;0;0,1;0,47
FIFA 12;SONY;2011;Sports;Electronic Arts;0;0,02;0;0,06;0,09
FIFA 12;SONY;2011;Sports;Electronic Arts;0,84;4,32;0,11;1,42;6,69
Tiger Woods PGA Tour 11;MICROSOFT;2010;Sports;Electronic Arts;0,28;0,2;0;0,05;0,53
Tiger Woods PGA Tour 11;NINTENDO;2010;Sports;Electronic Arts;0,24;0,26;0;0,06;0,56
Tiger Woods PGA Tour 11;SONY;2010;Sports;Electronic Arts;0,37;0,34;0;0,13;0,84
Skate 3;MICROSOFT;2010;Sports;Electronic Arts;1,46;0,98;0;0,24;2,68
Skate 3;SONY;2010;Sports;Electronic Arts;0,79;0,94;0;0,35;2,08
NHL 11;MICROSOFT;2010;Sports;Electronic Arts;0,61;0,07;0;0,05;0,73
NHL 11;SONY;2010;Sports;Electronic Arts;0,4;0,13;0;0,07;0,6
NCAA Football 11;MICROSOFT;2010;Sports;Electronic Arts;0,86;0;0;0,06;0,92
NCAA Football 11;SONY;2010;Sports;Electronic Arts;0,19;0,15;0;0,05;0,38
NCAA Football 11;SONY;2010;Sports;Electronic Arts;0,79;0;0;0,06;0,84
NBA Jam;MICROSOFT;2010;Sports;Electronic Arts;0,27;0,1;0;0,03;0,4
NBA Jam;NINTENDO;2010;Sports;Electronic Arts;0,38;0,03;0;0,03;0,43
NBA Jam;SONY;2010;Sports;Electronic Arts;0,22;0,12;0;0,06;0,4
Madden NFL 11;MICROSOFT;2010;Sports;Electronic Arts;2,38;0,12;0;0,18;2,69
Madden NFL 11;SONY;2010;Sports;Electronic Arts;0,41;0,02;0;0,07;0,5
Madden NFL 11;SONY;2010;Sports;Electronic Arts;2,04;0,15;0;0,19;2,38
FIFA Soccer 11;MICROSOFT;2010;Sports;Electronic Arts;0,71;2,4;0,02;0,4;3,53
FIFA Soccer 11;NINTENDO;2010;Sports;Electronic Arts;0,26;0,69;0;0,12;1,08
FIFA Soccer 11;PC;2010;Sports;Electronic Arts;0;0,14;0;0,04;0,18
FIFA Soccer 11;SONY;2010;Sports;Electronic Arts;0,11;0,29;0;0,36;0,76
FIFA Soccer 11;SONY;2010;Sports;Electronic Arts;0,6;3,29;0,06;1,13;5,08
EA Sports Active NFL Training Camp;NINTENDO;2010;Sports;Electronic Arts;0,77;0;0;0,05;0,81
EA Sports Active 2;MICROSOFT;2010;Sports;Electronic Arts;0,18;0,17;0;0,04;0,39
EA Sports Active 2;NINTENDO;2010;Sports;Electronic Arts;0,78;0,4;0;0,11;1,3
EA Sports Active 2;SONY;2010;Sports;Electronic Arts;0,52;0,28;0;0,12;0,92
2010 FIFA World Cup South Africa;MICROSOFT;2010;Sports;Electronic Arts;0,32;0,43;0,02;0,09;0,86
2010 FIFA World Cup South Africa;NINTENDO;2010;Sports;Electronic Arts;0,23;0,15;0,01;0,04;0,43
2010 FIFA World Cup South Africa;SONY;2010;Sports;Electronic Arts;0,3;0,64;0,07;0,22;1,23
Tiger Woods PGA Tour 10;MICROSOFT;2009;Sports;Electronic Arts;0,39;0,2;0;0,06;0,65
Tiger Woods PGA Tour 10;NINTENDO;2009;Sports;Electronic Arts;0,61;0,37;0;0,11;1,09
Tiger Woods PGA Tour 10;SONY;2009;Sports;Electronic Arts;0,12;0,01;0;0,13;0,26
Tiger Woods PGA Tour 10;SONY;2009;Sports;Electronic Arts;0,42;0,25;0;0,12;0,79
Skate 2;MICROSOFT;2009;Sports;Electronic Arts;0,82;0,17;0,01;0,09;1,09
Skate 2;SONY;2009;Sports;Electronic Arts;0,46;0,26;0,01;0,12;0,85
NHL 10;MICROSOFT;2009;Sports;Electronic Arts;0,51;0,1;0;0,06;0,66
NHL 10;SONY;2009;Sports;Electronic Arts;0,38;0,12;0;0,07;0,58
NCAA Football 10;MICROSOFT;2009;Sports;Electronic Arts;0,87;0;0;0,07;0,94
NCAA Football 10;SONY;2009;Sports;Electronic Arts;0,28;0,22;0;0,07;0,58
NCAA Football 10;SONY;2009;Sports;Electronic Arts;0,75;0;0;0,06;0,81
NCAA Basketball 10;MICROSOFT;2009;Sports;Electronic Arts;0,3;0;0;0,02;0,32
NCAA Basketball 10;SONY;2009;Sports;Electronic Arts;0,31;0;0;0,03;0,33
NBA Live 10;MICROSOFT;2009;Sports;Electronic Arts;0,4;0,02;0;0,03;0,45
NBA Live 10;SONY;2009;Sports;Electronic Arts;0,46;0,03;0,01;0,05;0,54
Madden NFL 10;MICROSOFT;2009;Sports;Electronic Arts;2,52;0,09;0;0,22;2,83
Madden NFL 10;NINTENDO;2009;Sports;Electronic Arts;0,63;0,04;0;0,06;0,73
Madden NFL 10;SONY;2009;Sports;Electronic Arts;0,88;0;0;0,1;0,98
Madden NFL 10;SONY;2009;Sports;Electronic Arts;2,03;0,13;0;0,21;2,37
FIFA Soccer 10;MICROSOFT;2009;Sports;Electronic Arts;0,59;1,79;0,01;0,23;2,62
FIFA Soccer 10;NINTENDO;2009;Sports;Electronic Arts;0,23;0,65;0;0,11;0,99
FIFA Soccer 10;PC;2009;Sports;Electronic Arts;0;0,04;0;0,01;0,05
FIFA Soccer 10;SONY;2009;Sports;Electronic Arts;0,23;0,24;0;1,23;1,7
FIFA Soccer 10;SONY;2009;Sports;Electronic Arts;0,6;2,46;0,05;0,52;3,63
EA Sports Grand Slam Tennis;NINTENDO;2009;Sports;Electronic Arts;0,29;0,52;0,02;0,11;0,93
EA Sports Active: More Workouts;NINTENDO;2009;Sports;Electronic Arts;0,78;0,28;0;0,1;1,16
EA Sports Active;NINTENDO;2009;Sports;Electronic Arts;2,1;1,36;0,06;0,4;3,92
UEFA Euro 2008 Austria-Switzerland;MICROSOFT;2008;Sports;Electronic Arts;0,08;0,23;0;0,03;0,35
UEFA Euro 2008 Austria-Switzerland;SONY;2008;Sports;Electronic Arts;0,03;0;0;0,28;0,32
UEFA Euro 2008 Austria-Switzerland;SONY;2008;Sports;Electronic Arts;0,08;0,27;0;0,06;0,41
Tiger Woods PGA Tour 09 All-Play;NINTENDO;2008;Sports;Electronic Arts;0,81;0,48;0;0,14;1,43
Tiger Woods PGA Tour 09;MICROSOFT;2008;Sports;Electronic Arts;0,35;0,23;0;0,07;0,65
Tiger Woods PGA Tour 09;SONY;2008;Sports;Electronic Arts;0,16;0;0;0,21;0,37
Tiger Woods PGA Tour 09;SONY;2008;Sports;Electronic Arts;0,34;0,22;0;0,1;0,66
Skate it;NINTENDO;2008;Sports;Electronic Arts;0,51;0,04;0;0,05;0,59
NHL 09;MICROSOFT;2008;Sports;Electronic Arts;0,45;0,01;0;0,04;0,5
NHL 09;PC;2008;Sports;Electronic Arts;0;0,02;0;0;0,02
NHL 09;SONY;2008;Sports;Electronic Arts;0,07;0,06;0;0,02;0,15
NHL 09;SONY;2008;Sports;Electronic Arts;0,29;0,02;0;0,03;0,34
NFL Tour;MICROSOFT;2008;Sports;Electronic Arts;0,09;0;0;0,01;0,1
NFL Tour;SONY;2008;Sports;Electronic Arts;0,1;0,01;0;0,01;0,12
NFL Head Coach 09;MICROSOFT;2008;Sports;Electronic Arts;0,11;0;0;0,01;0,11
NFL Head Coach 09;SONY;2008;Sports;Electronic Arts;0,13;0;0;0,01;0,14
NCAA Football 09 All-Play;NINTENDO;2008;Sports;Electronic Arts;0,16;0;0;0,01;0,17
NCAA Football 09;MICROSOFT;2008;Sports;Electronic Arts;0,65;0;0;0,05;0,71
NCAA Football 09;SONY;2008;Sports;Electronic Arts;0,4;0,02;0;0,07;0,48
NCAA Football 09;SONY;2008;Sports;Electronic Arts;0,54;0;0;0,04;0,58
NCAA Basketball 09;MICROSOFT;2008;Sports;Electronic Arts;0,2;0;0;0,02;0,22
NCAA Basketball 09;SONY;2008;Sports;Electronic Arts;0,14;0,11;0;0,04;0,28
NCAA Basketball 09;SONY;2008;Sports;Electronic Arts;0,15;0;0;0,01;0,17
NBA Live 09 All-Play;NINTENDO;2008;Sports;Electronic Arts;0,19;0,01;0;0,02;0,22
NBA Live 09;MICROSOFT;2008;Sports;Electronic Arts;0,5;0,14;0;0,07;0,71
NBA Live 09;SONY;2008;Sports;Electronic Arts;0,32;0,01;0,01;0,05;0,39
NBA Live 09;SONY;2008;Sports;Electronic Arts;0,46;0;0,02;0,04;0,52
Madden NFL 09 All-Play;NINTENDO;2008;Sports;Electronic Arts;0,78;0,01;0;0,07;0,85
Madden NFL 09;MICROSOFT;2008;Sports;Electronic Arts;2,21;0,12;0;0,2;2,54
Madden NFL 09;MICROSOFT;2008;Sports;Electronic Arts;0,13;0,04;0;0,01;0,18
Madden NFL 09;SONY;2008;Sports;Electronic Arts;1,22;0;0;0,27;1,49
Madden NFL 09;SONY;2008;Sports;Electronic Arts;1,56;0,15;0;0,18;1,89
FIFA Street 3;MICROSOFT;2008;Sports;Electronic Arts;0,12;0,14;0;0,03;0,3
FIFA Street 3;SONY;2008;Sports;Electronic Arts;0,08;0,18;0;0,06;0,33
FIFA Soccer 09 All-Play;NINTENDO;2008;Sports;Electronic Arts;0,29;0,52;0;0,09;0,9
FIFA Soccer 09;MICROSOFT;2008;Sports;Electronic Arts;0,49;1,26;0,01;0,18;1,94
FIFA Soccer 09;PC;2008;Sports;Electronic Arts;0;0,02;0;0;0,02
FIFA Soccer 09;SONY;2008;Sports;Electronic Arts;0,38;0,07;0,01;1,82;2,28
FIFA Soccer 09;SONY;2008;Sports;Electronic Arts;0,48;1,63;0,04;0,43;2,59
Celebrity Sports Showdown;NINTENDO;2008;Sports;Electronic Arts;0,18;0,22;0;0,05;0,45
UEFA Champions League 2006-2007;MICROSOFT;2007;Sports;Electronic Arts;0,04;0,01;0;0;0,05
Tiger Woods PGA Tour 08;MICROSOFT;2007;Sports;Electronic Arts;0,49;0,02;0;0,04;0,54
Tiger Woods PGA Tour 08;NINTENDO;2007;Sports;Electronic Arts;0,94;0,02;0;0,08;1,03
Tiger Woods PGA Tour 08;SONY;2007;Sports;Electronic Arts;0,19;0,15;0;0,05;0,39
Tiger Woods PGA Tour 08;SONY;2007;Sports;Electronic Arts;0,22;0,38;0;0,14;0,74
SSX Blur;NINTENDO;2007;Sports;Electronic Arts;0,29;0,01;0;0,03;0,33
Skate;MICROSOFT;2007;Sports;Electronic Arts;0,62;0,04;0;0,06;0,72
Skate;SONY;2007;Sports;Electronic Arts;0,29;0,05;0;0,04;0,38
Rugby 08;SONY;2007;Sports;Electronic Arts;0,02;0,01;0;0;0,04
NCAA March Madness 08;MICROSOFT;2007;Sports;Electronic Arts;0,2;0;0;0,02;0,21
NCAA March Madness 08;SONY;2007;Sports;Electronic Arts;0,13;0,1;0;0,03;0,26
NCAA March Madness 08;SONY;2007;Sports;Electronic Arts;0,08;0;0;0,01;0,09
NCAA March Madness 07;MICROSOFT;2007;Sports;Electronic Arts;0,19;0;0;0,02;0,21
NCAA March Madness 07;SONY;2007;Sports;Electronic Arts;0,28;0,22;0;0,07;0,56
NCAA Football 08;MICROSOFT;2007;Sports;Electronic Arts;0,65;0;0;0,05;0,7
NCAA Football 08;MICROSOFT;2007;Sports;Electronic Arts;0,06;0,02;0;0;0,08
NCAA Football 08;SONY;2007;Sports;Electronic Arts;0,65;0,03;0;0,11;0,79
NCAA Football 08;SONY;2007;Sports;Electronic Arts;0,35;0;0;0,03;0,38
NBA Street Homecourt;MICROSOFT;2007;Sports;Electronic Arts;0,45;0,01;0;0,04;0,5
NBA Street Homecourt;SONY;2007;Sports;Electronic Arts;0,12;0,02;0;0,02;0,15
NBA Live 08;MICROSOFT;2007;Sports;Electronic Arts;0,47;0;0;0,04;0,52
NBA Live 08;NINTENDO;2007;Sports;Electronic Arts;0,17;0;0;0,02;0,18
NBA Live 08;SONY;2007;Sports;Electronic Arts;0,59;0,02;0,01;0,1;0,72
NBA Live 08;SONY;2007;Sports;Electronic Arts;0,56;0,02;0,01;0,05;0,64
Madden NFL 08;MICROSOFT;2007;Sports;Electronic Arts;2,18;0,01;0;0,18;2,37
Madden NFL 08;MICROSOFT;2007;Sports;Electronic Arts;0,22;0,06;0;0,01;0,29
Madden NFL 08;NINTENDO;2007;Sports;Electronic Arts;0,06;0,02;0;0;0,08
Madden NFL 08;NINTENDO;2007;Sports;Electronic Arts;0,82;0,01;0;0,07;0,89
Madden NFL 08;SONY;2007;Sports;Electronic Arts;2,14;0,08;0;0,35;2,57
Madden NFL 08;SONY;2007;Sports;Electronic Arts;0,89;0,01;0;0,08;0,97
FIFA Soccer 08;MICROSOFT;2007;Sports;Electronic Arts;0,31;0,89;0,01;0,14;1,35
FIFA Soccer 08;NINTENDO;2007;Sports;Electronic Arts;0,32;0,59;0,01;0,11;1,02
FIFA Soccer 08;PC;2007;Sports;Electronic Arts;0;0,01;0;0;0,02
FIFA Soccer 08;SONY;2007;Sports;Electronic Arts;0,68;0;0;2,46;3,14
FIFA Soccer 08;SONY;2007;Sports;Electronic Arts;0,35;1,07;0,02;0,32;1,76
EA Playground;NINTENDO;2007;Sports;Electronic Arts;0,69;0,48;0;0,13;1,3
Tiger Woods PGA Tour 07;MICROSOFT;2006;Sports;Electronic Arts;0,44;0;0;0,04;0,48
Tiger Woods PGA Tour 07;MICROSOFT;2006;Sports;Electronic Arts;0,13;0,05;0;0,01;0,19
Tiger Woods PGA Tour 07;SONY;2006;Sports;Electronic Arts;0,6;0,02;0;0,1;0,72
Tiger Woods PGA Tour 07;SONY;2006;Sports;Electronic Arts;0,31;0,12;0;0,07;0,5
Rugby 06;MICROSOFT;2006;Sports;Electronic Arts;0,01;0;0;0;0,02
Rugby 06;SONY;2006;Sports;Electronic Arts;0,02;0,02;0;0,01;0,05
NHL 07;MICROSOFT;2006;Sports;Electronic Arts;0,25;0,01;0;0,02;0,27
NHL 07;MICROSOFT;2006;Sports;Electronic Arts;0,02;0,01;0;0;0,03
NHL 07;SONY;2006;Sports;Electronic Arts;0,42;0,02;0;0,07;0,51
NFL Head Coach;MICROSOFT;2006;Sports;Electronic Arts;0,09;0,03;0;0;0,12
NFL Head Coach;SONY;2006;Sports;Electronic Arts;0,38;0,01;0;0,06;0,45
NCAA Football 07;MICROSOFT;2006;Sports;Electronic Arts;0,67;0;0;0,06;0,73
NCAA Football 07;MICROSOFT;2006;Sports;Electronic Arts;0,42;0,12;0;0,01;0,56
NCAA Football 07;SONY;2006;Sports;Electronic Arts;1,41;0,05;0;0,23;1,7
NBA Live 07;MICROSOFT;2006;Sports;Electronic Arts;0,42;0;0;0,04;0,46
NBA Live 07;MICROSOFT;2006;Sports;Electronic Arts;0,04;0,01;0;0;0,06
NBA Live 07;SONY;2006;Sports;Electronic Arts;1,07;0,04;0,02;0,17;1,3
MVP 06 NCAA Baseball;MICROSOFT;2006;Sports;Electronic Arts;0,25;0,07;0;0,01;0,34
MVP 06 NCAA Baseball;SONY;2006;Sports;Electronic Arts;0,62;0,02;0;0,1;0,75
Madden NFL 07;MICROSOFT;2006;Sports;Electronic Arts;1,66;0;0,01;0,13;1,8
Madden NFL 07;MICROSOFT;2006;Sports;Electronic Arts;0,97;0,03;0;0,03;1,02
Madden NFL 07;NINTENDO;2006;Sports;Electronic Arts;0,48;0,13;0;0,02;0,62
Madden NFL 07;NINTENDO;2006;Sports;Electronic Arts;0,46;0;0;0,04;0,5
Madden NFL 07;SONY;2006;Sports;Electronic Arts;3,63;0,24;0,01;0,61;4,49
Madden NFL 07;SONY;2006;Sports;Electronic Arts;0,47;0;0,01;0,04;0,52
FIFA World Cup Germany 2006;MICROSOFT;2006;Sports;Electronic Arts;0,19;0,27;0,01;0;0,48
FIFA World Cup Germany 2006;MICROSOFT;2006;Sports;Electronic Arts;0,18;0,05;0;0,01;0,24
FIFA World Cup Germany 2006;NINTENDO;2006;Sports;Electronic Arts;0,1;0,03;0;0;0,13
FIFA World Cup Germany 2006;SONY;2006;Sports;Electronic Arts;0,47;0,02;0;0,08;0,57
FIFA Street 2;MICROSOFT;2006;Sports;Electronic Arts;0,06;0,02;0;0;0,08
FIFA Street 2;NINTENDO;2006;Sports;Electronic Arts;0,09;0,02;0;0;0,11
FIFA Street 2;SONY;2006;Sports;Electronic Arts;0,17;0,13;0,02;0,04;0,37
FIFA Soccer 07;MICROSOFT;2006;Sports;Electronic Arts;0,24;0,01;0;0,02;0,28
FIFA Soccer 07;MICROSOFT;2006;Sports;Electronic Arts;0,16;0,35;0;0,04;0,54
FIFA Soccer 07;NINTENDO;2006;Sports;Electronic Arts;0,14;0,04;0;0;0,18
FIFA Soccer 07;SONY;2006;Sports;Electronic Arts;0,71;2,48;0,03;0,89;4,11
Arena Football;MICROSOFT;2006;Sports;Electronic Arts;0,11;0,03;0;0,01;0,15
Arena Football;SONY;2006;Sports;Electronic Arts;0,28;0,22;0;0,07;0,56
Tiger Woods PGA Tour 06;MICROSOFT;2005;Sports;Electronic Arts;0,28;0;0;0,02;0,31
Tiger Woods PGA Tour 06;MICROSOFT;2005;Sports;Electronic Arts;0,35;0,11;0;0,02;0,48
Tiger Woods PGA Tour 06;NINTENDO;2005;Sports;Electronic Arts;0,08;0,02;0;0;0,11
Tiger Woods PGA Tour 06;SONY;2005;Sports;Electronic Arts;0,74;0,03;0;0,12;0,89
SSX On Tour;MICROSOFT;2005;Sports;Electronic Arts;0,11;0,03;0;0,01;0,14
SSX On Tour;NINTENDO;2005;Sports;Electronic Arts;0,13;0,03;0;0;0,17
SSX On Tour;SONY;2005;Sports;Electronic Arts;0,25;0,2;0;0,07;0,52
Rugby 2005;MICROSOFT;2005;Sports;Electronic Arts;0,04;0,01;0;0;0,05
Rugby 2005;SONY;2005;Sports;Electronic Arts;0,04;0,03;0;0,01;0,09
NHL 06;MICROSOFT;2005;Sports;Electronic Arts;0,19;0,05;0;0,01;0,25
NHL 06;NINTENDO;2005;Sports;Electronic Arts;0,06;0,02;0;0;0,08
NHL 06;SONY;2005;Sports;Electronic Arts;0,48;0,02;0;0,08;0,58
NCAA March Madness 06;MICROSOFT;2005;Sports;Electronic Arts;0,15;0,04;0;0,01;0,2
NCAA March Madness 06;SONY;2005;Sports;Electronic Arts;0,45;0,02;0;0,07;0,53
NCAA Football 06;MICROSOFT;2005;Sports;Electronic Arts;0,73;0,21;0;0,03;0,97
NCAA Football 06;SONY;2005;Sports;Electronic Arts;1,53;0,05;0;0,25;1,84
NBA Street V3;MICROSOFT;2005;Sports;Electronic Arts;0,28;0,03;0;0,01;0,32
NBA Street V3;NINTENDO;2005;Sports;Electronic Arts;0,23;0,06;0;0,01;0,29
NBA Street V3;SONY;2005;Sports;Electronic Arts;0,52;0,41;0;0,14;1,06
NBA Live 06 (Weekly american sales);SONY;2005;Sports;Electronic Arts;1,35;0,05;0;0,02;1,42
NBA Live 06 (All region sales);SONY;2005;Sports;Electronic Arts;1,44;0,15;0;0,05;1,64
